,Date,Time,NOx.GT,PT08.S3.NOx,NO2.GT,PT08.S4.NO2,T,RH,AH
2900,09/07/2004,14.00.00,105.0,846.0,117.0,1527.0,34.2,19.6,1.0399
2901,09/07/2004,15.00.00,113.0,822.0,138.0,1577.0,33.2,20.4,1.0195
2902,09/07/2004,16.00.00,115.0,845.0,139.0,1554.0,32.4,19.1,0.915
2903,09/07/2004,17.00.00,202.0,779.0,180.0,1602.0,32.2,17.1,0.8124
2904,09/07/2004,18.00.00,180.0,786.0,162.0,1579.0,31.0,17.1,0.7526
2905,09/07/2004,19.00.00,190.0,699.0,158.0,1738.0,28.3,24.9,0.9412
2906,09/07/2004,20.00.00,207.0,723.0,162.0,1672.0,26.6,30.2,1.033
2907,09/07/2004,21.00.00,113.0,776.0,112.0,1614.0,24.8,36.8,1.1357
2908,09/07/2004,22.00.00,98.0,794.0,104.0,1648.0,23.7,43.4,1.2495
2909,09/07/2004,23.00.00,152.0,727.0,125.0,1719.0,23.0,46.2,1.2815
2910,10/07/2004,00.00.00,161.0,694.0,127.0,1792.0,22.7,47.7,1.2977
2911,10/07/2004,01.00.00,91.0,776.0,95.0,1661.0,22.2,49.5,1.3081
2912,10/07/2004,02.00.00,57.0,845.0,70.0,1539.0,21.6,51.9,1.3254
2913,10/07/2004,03.00.00,-200.0,1114.0,-200.0,1405.0,22.3,50.4,1.3379
2914,10/07/2004,04.00.00,22.0,1126.0,33.0,1406.0,22.4,49.7,1.3333
2915,10/07/2004,05.00.00,41.0,1018.0,45.0,1475.0,21.7,52.0,1.3313
2916,10/07/2004,06.00.00,53.0,976.0,56.0,1471.0,21.1,53.2,1.3181
2917,10/07/2004,07.00.00,92.0,886.0,74.0,1551.0,22.0,51.0,1.3296
2918,10/07/2004,08.00.00,91.0,859.0,84.0,1572.0,25.0,41.6,1.301
2919,10/07/2004,09.00.00,89.0,799.0,93.0,1612.0,26.7,36.4,1.2596
2920,10/07/2004,10.00.00,81.0,891.0,97.0,1511.0,29.1,29.7,1.1751
2921,10/07/2004,11.00.00,66.0,946.0,83.0,1473.0,31.2,23.4,1.0487
2922,10/07/2004,12.00.00,53.0,982.0,71.0,1416.0,32.4,20.5,0.9806
2923,10/07/2004,13.00.00,61.0,997.0,78.0,1409.0,33.3,19.2,0.9634
2924,10/07/2004,14.00.00,48.0,1071.0,62.0,1323.0,33.1,16.8,0.8391
2925,10/07/2004,15.00.00,39.0,1108.0,54.0,1323.0,33.1,18.3,0.9081
2926,10/07/2004,16.00.00,41.0,1118.0,59.0,1303.0,32.4,18.0,0.8599
2927,10/07/2004,17.00.00,48.0,1064.0,69.0,1328.0,31.8,18.7,0.8624
2928,10/07/2004,18.00.00,50.0,1032.0,67.0,1363.0,30.3,21.4,0.9064
2929,10/07/2004,19.00.00,51.0,978.0,58.0,1387.0,27.2,28.2,1.0013
2930,10/07/2004,20.00.00,70.0,856.0,77.0,1559.0,26.1,33.7,1.1228
2931,10/07/2004,21.00.00,89.0,866.0,94.0,1551.0,24.7,38.8,1.1929
2932,10/07/2004,22.00.00,100.0,846.0,97.0,1588.0,23.4,43.2,1.229
2933,10/07/2004,23.00.00,139.0,781.0,110.0,1682.0,23.1,44.2,1.2317
2934,11/07/2004,00.00.00,176.0,751.0,116.0,1713.0,22.7,45.3,1.2299
2935,11/07/2004,01.00.00,71.0,880.0,74.0,1513.0,21.6,47.5,1.2118
2936,11/07/2004,02.00.00,37.0,994.0,51.0,1423.0,22.0,45.8,1.1965
2937,11/07/2004,03.00.00,-200.0,875.0,-200.0,1548.0,20.4,51.3,1.2131
2938,11/07/2004,04.00.00,30.0,1092.0,40.0,1387.0,20.6,50.3,1.2041
2939,11/07/2004,05.00.00,29.0,1136.0,36.0,1385.0,20.6,50.6,1.2119
2940,11/07/2004,06.00.00,25.0,1152.0,35.0,1369.0,21.3,48.8,1.2189
2941,11/07/2004,07.00.00,40.0,1080.0,48.0,1427.0,20.4,52.6,1.247
2942,11/07/2004,08.00.00,32.0,1077.0,38.0,1402.0,23.5,44.0,1.2596
2943,11/07/2004,09.00.00,43.0,1027.0,54.0,1442.0,25.7,37.9,1.2334
2944,11/07/2004,10.00.00,44.0,983.0,57.0,1486.0,27.9,33.6,1.2433
2945,11/07/2004,11.00.00,35.0,1034.0,54.0,1380.0,29.0,28.3,1.1116
2946,11/07/2004,12.00.00,32.0,1070.0,46.0,1371.0,29.5,25.9,1.0489
2947,11/07/2004,13.00.00,21.0,1185.0,36.0,1321.0,31.8,22.3,1.0366
2948,11/07/2004,14.00.00,10.0,1254.0,19.0,1272.0,32.2,20.0,0.9488
2949,11/07/2004,15.00.00,22.0,1206.0,34.0,1282.0,32.4,19.3,0.922
2950,11/07/2004,16.00.00,46.0,1064.0,63.0,1327.0,33.0,17.7,0.8758
2951,11/07/2004,17.00.00,66.0,1029.0,86.0,1359.0,32.0,19.8,0.9273
2952,11/07/2004,18.00.00,49.0,1077.0,65.0,1347.0,29.6,24.1,0.9831
2953,11/07/2004,19.00.00,86.0,892.0,101.0,1467.0,26.9,27.1,0.948
2954,11/07/2004,20.00.00,111.0,818.0,116.0,1565.0,25.3,30.9,0.9815
2955,11/07/2004,21.00.00,143.0,757.0,124.0,1651.0,24.2,35.9,1.0684
2956,11/07/2004,22.00.00,184.0,733.0,136.0,1700.0,23.2,43.2,1.2104
2957,11/07/2004,23.00.00,134.0,805.0,108.0,1615.0,22.7,43.9,1.1962
2958,12/07/2004,00.00.00,78.0,837.0,82.0,1550.0,21.6,44.0,1.1244
2959,12/07/2004,01.00.00,50.0,911.0,68.0,1478.0,20.7,46.4,1.1198
2960,12/07/2004,02.00.00,13.0,1204.0,22.0,1323.0,21.2,46.2,1.1482
2961,12/07/2004,03.00.00,-200.0,1269.0,-200.0,1303.0,22.7,42.3,1.1491
2962,12/07/2004,04.00.00,24.0,1200.0,34.0,1331.0,19.9,51.3,1.1803
2963,12/07/2004,05.00.00,43.0,1053.0,43.0,1423.0,20.0,51.8,1.1967
2964,12/07/2004,06.00.00,146.0,758.0,84.0,1671.0,18.5,57.4,1.2076
2965,12/07/2004,07.00.00,333.0,567.0,108.0,2085.0,19.6,54.3,1.2278
2966,12/07/2004,08.00.00,298.0,625.0,112.0,1945.0,21.3,49.7,1.2452
2967,12/07/2004,09.00.00,178.0,820.0,104.0,1586.0,21.7,46.3,1.1867
2968,12/07/2004,10.00.00,177.0,907.0,107.0,1496.0,23.4,39.4,1.1172
2969,12/07/2004,11.00.00,172.0,891.0,102.0,1525.0,25.7,33.0,1.0763
2970,12/07/2004,12.00.00,183.0,779.0,104.0,1690.0,28.5,27.3,1.0479
2971,12/07/2004,13.00.00,164.0,835.0,96.0,1592.0,27.0,27.9,0.9812
2972,12/07/2004,14.00.00,122.0,868.0,80.0,1550.0,24.2,36.9,1.0966
2973,12/07/2004,15.00.00,105.0,888.0,72.0,1514.0,26.0,34.9,1.1509
2974,12/07/2004,16.00.00,144.0,842.0,106.0,1551.0,24.8,33.1,1.0222
2975,12/07/2004,17.00.00,220.0,693.0,119.0,1762.0,24.0,36.3,1.0708
2976,12/07/2004,18.00.00,207.0,686.0,119.0,1782.0,23.6,35.5,1.0187
2977,12/07/2004,19.00.00,210.0,682.0,128.0,1797.0,23.6,35.7,1.0282
2978,12/07/2004,20.00.00,175.0,786.0,112.0,1625.0,23.3,34.5,0.9768
2979,12/07/2004,21.00.00,117.0,890.0,95.0,1488.0,22.5,36.8,0.988
2980,12/07/2004,22.00.00,93.0,991.0,85.0,1414.0,21.3,38.7,0.9686
2981,12/07/2004,23.00.00,118.0,911.0,101.0,1493.0,20.9,39.4,0.9596
2982,13/07/2004,00.00.00,132.0,837.0,94.0,1563.0,19.8,47.7,1.093
2983,13/07/2004,01.00.00,88.0,932.0,76.0,1476.0,19.3,51.4,1.1387
2984,13/07/2004,02.00.00,43.0,1165.0,50.0,1353.0,18.4,53.4,1.117
2985,13/07/2004,03.00.00,-200.0,1274.0,-200.0,1315.0,18.8,51.1,1.1
2986,13/07/2004,04.00.00,44.0,1102.0,51.0,1372.0,16.3,59.8,1.1042
2987,13/07/2004,05.00.00,50.0,1070.0,42.0,1365.0,16.6,56.8,1.0629
2988,13/07/2004,06.00.00,101.0,871.0,62.0,1528.0,16.2,57.4,1.0515
2989,13/07/2004,07.00.00,339.0,567.0,111.0,2120.0,17.3,54.3,1.0631
2990,13/07/2004,08.00.00,379.0,524.0,129.0,2245.0,19.2,48.8,1.0751
2991,13/07/2004,09.00.00,321.0,648.0,135.0,1821.0,21.7,42.4,1.0859
2992,13/07/2004,10.00.00,272.0,711.0,139.0,1656.0,26.4,29.9,1.0138
2993,13/07/2004,11.00.00,278.0,769.0,134.0,1629.0,31.3,19.1,0.8634
2994,13/07/2004,12.00.00,253.0,773.0,141.0,1619.0,33.7,15.4,0.7913
2995,13/07/2004,13.00.00,187.0,857.0,112.0,1469.0,34.5,13.3,0.7158
2996,13/07/2004,14.00.00,149.0,870.0,105.0,1448.0,33.8,13.9,0.7172
2997,13/07/2004,15.00.00,89.0,995.0,72.0,1339.0,30.1,19.4,0.8157
2998,13/07/2004,16.00.00,124.0,876.0,90.0,1460.0,28.3,21.3,0.8054
2999,13/07/2004,17.00.00,206.0,760.0,126.0,1635.0,31.9,18.3,0.8523
3000,13/07/2004,18.00.00,241.0,662.0,154.0,1840.0,32.0,20.1,0.9364
3001,13/07/2004,19.00.00,303.0,586.0,173.0,2092.0,28.9,24.1,0.9495
3002,13/07/2004,20.00.00,294.0,634.0,162.0,1884.0,27.3,27.1,0.967
3003,13/07/2004,21.00.00,203.0,737.0,128.0,1666.0,26.0,28.5,0.9484
3004,13/07/2004,22.00.00,176.0,768.0,120.0,1592.0,25.2,28.6,0.9008
3005,13/07/2004,23.00.00,155.0,788.0,111.0,1585.0,24.3,31.1,0.9316
3006,14/07/2004,00.00.00,108.0,840.0,89.0,1522.0,23.6,33.8,0.9685
3007,14/07/2004,01.00.00,72.0,925.0,69.0,1448.0,23.0,33.8,0.9406
3008,14/07/2004,02.00.00,65.0,905.0,70.0,1469.0,22.2,38.4,1.0126
3009,14/07/2004,03.00.00,-200.0,994.0,-200.0,1380.0,20.4,42.6,1.0083
3010,14/07/2004,04.00.00,39.0,1076.0,59.0,1334.0,20.5,42.3,1.0091
3011,14/07/2004,05.00.00,79.0,942.0,73.0,1444.0,18.8,49.0,1.0505
3012,14/07/2004,06.00.00,140.0,769.0,89.0,1616.0,18.8,49.4,1.0624
3013,14/07/2004,07.00.00,427.0,527.0,142.0,2194.0,19.9,46.5,1.071
3014,14/07/2004,08.00.00,366.0,498.0,145.0,2357.0,22.1,41.7,1.098
3015,14/07/2004,09.00.00,311.0,606.0,156.0,1913.0,24.0,36.4,1.0706
3016,14/07/2004,10.00.00,275.0,711.0,148.0,1717.0,30.2,22.8,0.9616
3017,14/07/2004,11.00.00,195.0,851.0,122.0,1523.0,33.4,17.1,0.8627
3018,14/07/2004,12.00.00,144.0,819.0,106.0,1547.0,35.1,15.0,0.8381
3019,14/07/2004,13.00.00,162.0,829.0,106.0,1525.0,34.1,16.0,0.8408
3020,14/07/2004,14.00.00,200.0,800.0,127.0,1612.0,35.7,13.6,0.7836
3021,14/07/2004,15.00.00,176.0,848.0,113.0,1539.0,35.3,13.8,0.7767
3022,14/07/2004,16.00.00,203.0,865.0,136.0,1496.0,32.3,16.7,0.7946
3023,14/07/2004,17.00.00,237.0,739.0,153.0,1729.0,36.0,13.3,0.7773
3024,14/07/2004,18.00.00,263.0,676.0,172.0,1795.0,35.8,13.7,0.7868
3025,14/07/2004,19.00.00,300.0,636.0,190.0,1901.0,32.3,18.4,0.8753
3026,14/07/2004,20.00.00,189.0,717.0,160.0,1705.0,29.7,25.0,1.0246
3027,14/07/2004,21.00.00,185.0,686.0,159.0,1753.0,27.8,26.6,0.9748
3028,14/07/2004,22.00.00,134.0,787.0,123.0,1552.0,26.3,27.3,0.9238
3029,14/07/2004,23.00.00,96.0,849.0,101.0,1488.0,25.3,30.0,0.9508
3030,15/07/2004,00.00.00,122.0,744.0,116.0,1631.0,24.0,34.9,1.0271
3031,15/07/2004,01.00.00,64.0,802.0,80.0,1566.0,23.4,38.6,1.0968
3032,15/07/2004,02.00.00,30.0,1033.0,51.0,1355.0,23.5,38.3,1.0972
3033,15/07/2004,03.00.00,-200.0,1070.0,-200.0,1332.0,22.0,42.6,1.1146
3034,15/07/2004,04.00.00,23.0,1105.0,37.0,1303.0,21.6,44.0,1.1225
3035,15/07/2004,05.00.00,36.0,1033.0,46.0,1342.0,21.4,45.6,1.1493
3036,15/07/2004,06.00.00,58.0,912.0,64.0,1454.0,21.1,47.1,1.1641
3037,15/07/2004,07.00.00,168.0,652.0,108.0,1827.0,21.3,48.4,1.2119
3038,15/07/2004,08.00.00,306.0,526.0,151.0,2239.0,22.9,47.9,1.3208
3039,15/07/2004,09.00.00,231.0,630.0,153.0,1927.0,24.4,45.5,1.3721
3040,15/07/2004,10.00.00,157.0,796.0,116.0,1665.0,27.6,38.0,1.3818
3041,15/07/2004,11.00.00,132.0,822.0,116.0,1563.0,31.1,29.6,1.318
3042,15/07/2004,12.00.00,136.0,736.0,130.0,1677.0,33.4,24.7,1.2516
3043,15/07/2004,13.00.00,127.0,742.0,131.0,1619.0,35.7,18.9,1.0865
3044,15/07/2004,14.00.00,125.0,810.0,131.0,1554.0,36.2,18.1,1.0724
3045,15/07/2004,15.00.00,138.0,773.0,135.0,1646.0,37.1,17.7,1.094
3046,15/07/2004,16.00.00,163.0,734.0,152.0,1694.0,36.5,18.1,1.0887
3047,15/07/2004,17.00.00,259.0,648.0,198.0,1886.0,35.5,19.1,1.0888
3048,15/07/2004,18.00.00,236.0,655.0,183.0,1845.0,33.7,20.0,1.0275
3049,15/07/2004,19.00.00,245.0,628.0,175.0,1879.0,30.5,22.7,0.9763
3050,15/07/2004,20.00.00,344.0,592.0,193.0,1940.0,28.7,26.2,1.0144
3051,15/07/2004,21.00.00,188.0,696.0,140.0,1699.0,26.7,28.9,0.9981
3052,15/07/2004,22.00.00,149.0,693.0,128.0,1730.0,25.7,31.6,1.0285
3053,15/07/2004,23.00.00,102.0,779.0,100.0,1589.0,24.5,35.7,1.0807
3054,16/07/2004,00.00.00,99.0,779.0,97.0,1572.0,24.3,36.3,1.0852
3055,16/07/2004,01.00.00,48.0,904.0,67.0,1440.0,23.8,36.9,1.0748
3056,16/07/2004,02.00.00,36.0,1021.0,58.0,1360.0,23.7,37.3,1.076
3057,16/07/2004,03.00.00,-200.0,1114.0,-200.0,1319.0,22.2,40.6,1.0729
3058,16/07/2004,04.00.00,30.0,1155.0,45.0,1291.0,21.6,42.2,1.0762
3059,16/07/2004,05.00.00,56.0,1048.0,62.0,1379.0,20.3,46.8,1.1
3060,16/07/2004,06.00.00,51.0,961.0,59.0,1384.0,20.7,45.9,1.1088
3061,16/07/2004,07.00.00,172.0,667.0,102.0,1819.0,20.5,47.7,1.1419
3062,16/07/2004,08.00.00,316.0,520.0,154.0,2276.0,22.4,46.6,1.247
3063,16/07/2004,09.00.00,269.0,632.0,157.0,1860.0,24.2,48.5,1.4452
3064,16/07/2004,10.00.00,196.0,802.0,138.0,1593.0,28.8,33.0,1.2825
3065,16/07/2004,11.00.00,206.0,749.0,142.0,1701.0,32.8,25.2,1.2325
3066,16/07/2004,12.00.00,156.0,795.0,125.0,1548.0,34.4,19.9,1.0647
3067,16/07/2004,13.00.00,120.0,769.0,120.0,1578.0,36.5,16.7,1.0045
3068,16/07/2004,14.00.00,161.0,764.0,150.0,1606.0,37.5,14.3,0.9099
3069,16/07/2004,15.00.00,114.0,833.0,120.0,1473.0,38.0,15.5,1.0119
3070,16/07/2004,16.00.00,191.0,754.0,173.0,1648.0,38.1,16.5,1.0828
3071,16/07/2004,17.00.00,236.0,665.0,187.0,1782.0,37.3,17.3,1.084
3072,16/07/2004,18.00.00,287.0,606.0,206.0,1914.0,35.9,17.7,1.0316
3073,16/07/2004,19.00.00,266.0,628.0,187.0,1881.0,32.4,21.5,1.0303
3074,16/07/2004,20.00.00,274.0,626.0,170.0,1937.0,30.3,25.6,1.0879
3075,16/07/2004,21.00.00,196.0,690.0,149.0,1762.0,28.5,27.8,1.0665
3076,16/07/2004,22.00.00,144.0,748.0,124.0,1629.0,26.9,30.5,1.0671
3077,16/07/2004,23.00.00,142.0,695.0,119.0,1686.0,25.7,33.5,1.0918
3078,17/07/2004,00.00.00,124.0,685.0,108.0,1673.0,24.7,36.9,1.1302
3079,17/07/2004,01.00.00,93.0,765.0,93.0,1581.0,23.6,39.2,1.1306
3080,17/07/2004,02.00.00,71.0,816.0,77.0,1552.0,22.2,43.0,1.1363
3081,17/07/2004,03.00.00,-200.0,863.0,-200.0,1489.0,21.2,45.8,1.1353
3082,17/07/2004,04.00.00,56.0,919.0,76.0,1415.0,21.3,45.9,1.1471
3083,17/07/2004,05.00.00,46.0,988.0,58.0,1367.0,21.6,45.0,1.151
3084,17/07/2004,06.00.00,51.0,917.0,63.0,1430.0,21.3,46.5,1.1608
3085,17/07/2004,07.00.00,83.0,793.0,75.0,1546.0,21.1,46.9,1.1585
3086,17/07/2004,08.00.00,175.0,713.0,111.0,1628.0,22.8,43.0,1.1731
3087,17/07/2004,09.00.00,148.0,734.0,116.0,1633.0,25.0,38.3,1.198
3088,17/07/2004,10.00.00,167.0,714.0,138.0,1675.0,30.9,26.9,1.1835
3089,17/07/2004,11.00.00,120.0,775.0,117.0,1543.0,35.1,19.2,1.0664
3090,17/07/2004,12.00.00,78.0,840.0,94.0,1428.0,36.9,17.2,1.0576
3091,17/07/2004,13.00.00,76.0,862.0,91.0,1427.0,39.3,13.9,0.9715
3092,17/07/2004,14.00.00,45.0,1001.0,60.0,1308.0,40.3,12.6,0.9302
3093,17/07/2004,15.00.00,54.0,1039.0,66.0,1282.0,39.7,13.5,0.965
3094,17/07/2004,16.00.00,70.0,884.0,87.0,1435.0,41.1,13.1,1.0124
3095,17/07/2004,17.00.00,87.0,809.0,106.0,1512.0,40.1,14.9,1.0828
3096,17/07/2004,18.00.00,69.0,849.0,94.0,1464.0,37.4,17.0,1.0757
3097,17/07/2004,19.00.00,95.0,787.0,112.0,1524.0,34.0,19.2,1.0073
3098,17/07/2004,20.00.00,107.0,810.0,120.0,1496.0,31.7,21.6,0.9959
3099,17/07/2004,21.00.00,88.0,830.0,106.0,1475.0,29.7,24.2,0.9926
3100,17/07/2004,22.00.00,100.0,746.0,112.0,1611.0,27.9,27.6,1.0252
3101,17/07/2004,23.00.00,125.0,717.0,120.0,1644.0,26.8,29.9,1.0402
3102,18/07/2004,00.00.00,132.0,727.0,114.0,1591.0,25.8,33.0,1.0826
3103,18/07/2004,01.00.00,57.0,869.0,70.0,1422.0,26.3,33.1,1.1199
3104,18/07/2004,02.00.00,46.0,871.0,64.0,1447.0,24.3,38.1,1.1398
3105,18/07/2004,03.00.00,-200.0,971.0,-200.0,1381.0,24.7,36.4,1.1158
3106,18/07/2004,04.00.00,34.0,1023.0,55.0,1338.0,23.3,39.5,1.1176
3107,18/07/2004,05.00.00,33.0,974.0,50.0,1355.0,21.1,45.6,1.1246
3108,18/07/2004,06.00.00,50.0,915.0,62.0,1415.0,20.2,48.5,1.1319
3109,18/07/2004,07.00.00,39.0,927.0,53.0,1395.0,21.3,45.5,1.1405
3110,18/07/2004,08.00.00,84.0,893.0,85.0,1417.0,22.6,31.0,0.8372
3111,18/07/2004,09.00.00,93.0,786.0,102.0,1519.0,25.7,34.8,1.1292
3112,18/07/2004,10.00.00,82.0,831.0,97.0,1481.0,31.6,23.8,1.0842
3113,18/07/2004,11.00.00,73.0,889.0,91.0,1407.0,36.3,16.3,0.9727
3114,18/07/2004,12.00.00,43.0,1035.0,62.0,1263.0,37.9,15.0,0.9728
3115,18/07/2004,13.00.00,39.0,1060.0,57.0,1252.0,39.4,13.7,0.9639
3116,18/07/2004,14.00.00,27.0,1132.0,40.0,1234.0,40.2,12.3,0.8983
3117,18/07/2004,15.00.00,46.0,968.0,60.0,1383.0,41.3,11.9,0.9252
3118,18/07/2004,16.00.00,53.0,977.0,70.0,1356.0,41.4,11.8,0.9282
3119,18/07/2004,17.00.00,38.0,1003.0,53.0,1325.0,40.1,13.6,0.9953
3120,18/07/2004,18.00.00,39.0,974.0,54.0,1374.0,37.6,16.4,1.0458
3121,18/07/2004,19.00.00,49.0,929.0,58.0,1399.0,33.9,20.3,1.0522
3122,18/07/2004,20.00.00,68.0,874.0,73.0,1464.0,31.6,22.9,1.0469
3123,18/07/2004,21.00.00,102.0,825.0,99.0,1520.0,29.7,24.8,1.016
3124,18/07/2004,22.00.00,123.0,745.0,102.0,1635.0,29.0,27.0,1.063
3125,18/07/2004,23.00.00,106.0,728.0,101.0,1628.0,27.9,30.4,1.1249
3126,19/07/2004,00.00.00,66.0,855.0,77.0,1448.0,28.0,30.6,1.1396
3127,19/07/2004,01.00.00,43.0,944.0,55.0,1393.0,26.8,32.3,1.1235
3128,19/07/2004,02.00.00,33.0,1031.0,51.0,1343.0,26.6,33.0,1.1338
3129,19/07/2004,03.00.00,-200.0,1090.0,-200.0,1317.0,23.7,38.6,1.1159
3130,19/07/2004,04.00.00,33.0,1022.0,50.0,1374.0,22.2,42.8,1.1317
3131,19/07/2004,05.00.00,75.0,936.0,75.0,1455.0,21.2,46.3,1.1501
3132,19/07/2004,06.00.00,111.0,758.0,89.0,1604.0,21.4,46.5,1.172
3133,19/07/2004,07.00.00,250.0,599.0,112.0,1906.0,22.9,43.0,1.1826
3134,19/07/2004,08.00.00,313.0,508.0,142.0,2234.0,25.2,38.6,1.2215
3135,19/07/2004,09.00.00,263.0,594.0,145.0,1924.0,27.1,34.9,1.231
3136,19/07/2004,10.00.00,282.0,633.0,165.0,1842.0,32.4,24.8,1.1886
3137,19/07/2004,11.00.00,226.0,678.0,159.0,1732.0,36.8,18.0,1.0945
3138,19/07/2004,12.00.00,176.0,709.0,159.0,1678.0,39.1,16.0,1.11
3139,19/07/2004,13.00.00,120.0,777.0,131.0,1534.0,39.2,16.4,1.1439
3140,19/07/2004,14.00.00,96.0,799.0,123.0,1523.0,40.5,14.9,1.111
3141,19/07/2004,15.00.00,115.0,777.0,129.0,1523.0,41.4,13.8,1.0786
3142,19/07/2004,16.00.00,108.0,761.0,126.0,1533.0,40.5,14.9,1.114
3143,19/07/2004,17.00.00,142.0,658.0,149.0,1781.0,39.6,17.0,1.2064
3144,19/07/2004,18.00.00,219.0,586.0,200.0,1911.0,37.7,19.8,1.2715
3145,19/07/2004,19.00.00,193.0,610.0,174.0,1863.0,34.3,24.2,1.2857
3146,19/07/2004,20.00.00,128.0,658.0,131.0,1737.0,31.7,28.1,1.2912
3147,19/07/2004,21.00.00,127.0,664.0,135.0,1761.0,30.2,30.8,1.3008
3148,19/07/2004,22.00.00,132.0,628.0,134.0,1820.0,29.4,33.0,1.3343
3149,19/07/2004,23.00.00,77.0,728.0,96.0,1619.0,29.2,33.1,1.3202
3150,20/07/2004,00.00.00,72.0,762.0,94.0,1576.0,27.6,36.6,1.332
3151,20/07/2004,01.00.00,57.0,802.0,79.0,1531.0,27.2,36.9,1.3147
3152,20/07/2004,02.00.00,56.0,827.0,79.0,1513.0,25.4,41.0,1.3079
3153,20/07/2004,03.00.00,-200.0,924.0,-200.0,1440.0,25.2,41.5,1.3106
3154,20/07/2004,04.00.00,64.0,879.0,89.0,1481.0,23.4,47.4,1.3475
3155,20/07/2004,05.00.00,52.0,856.0,69.0,1493.0,25.1,44.0,1.3794
3156,20/07/2004,06.00.00,122.0,683.0,91.0,1716.0,23.9,46.5,1.3637
3157,20/07/2004,07.00.00,314.0,499.0,135.0,2257.0,24.8,43.2,1.3387
3158,20/07/2004,08.00.00,395.0,412.0,166.0,2643.0,27.0,38.7,1.361
3159,20/07/2004,09.00.00,357.0,494.0,189.0,2238.0,29.4,33.6,1.3526
3160,20/07/2004,10.00.00,308.0,567.0,193.0,2002.0,34.8,23.4,1.2781
3161,20/07/2004,11.00.00,184.0,645.0,164.0,1747.0,38.1,18.5,1.2108
3162,20/07/2004,12.00.00,128.0,685.0,139.0,1632.0,38.9,18.0,1.2318
3163,20/07/2004,13.00.00,125.0,713.0,130.0,1615.0,39.8,16.0,1.1444
3164,20/07/2004,14.00.00,135.0,727.0,129.0,1615.0,41.7,12.5,0.9941
3165,20/07/2004,15.00.00,158.0,714.0,132.0,1625.0,42.8,12.3,1.0326
3166,20/07/2004,16.00.00,106.0,771.0,101.0,1544.0,41.4,14.2,1.1128
3167,20/07/2004,17.00.00,163.0,632.0,145.0,1796.0,41.3,15.5,1.21
3168,20/07/2004,18.00.00,143.0,685.0,133.0,1662.0,38.3,19.4,1.2851
3169,20/07/2004,19.00.00,96.0,648.0,110.0,1753.0,34.7,23.3,1.2653
3170,20/07/2004,20.00.00,127.0,638.0,126.0,1793.0,32.6,26.3,1.2754
3171,20/07/2004,21.00.00,95.0,695.0,102.0,1644.0,30.9,29.0,1.275
3172,20/07/2004,22.00.00,104.0,644.0,104.0,1782.0,30.1,30.2,1.2711
3173,20/07/2004,23.00.00,131.0,645.0,112.0,1799.0,29.0,33.4,1.3149
3174,21/07/2004,00.00.00,92.0,733.0,89.0,1683.0,28.3,36.8,1.3906
3175,21/07/2004,01.00.00,53.0,784.0,67.0,1574.0,27.6,38.2,1.3911
3176,21/07/2004,02.00.00,45.0,816.0,63.0,1545.0,25.8,43.1,1.4113
3177,21/07/2004,03.00.00,-200.0,967.0,-200.0,1440.0,27.4,39.1,1.4072
3178,21/07/2004,04.00.00,19.0,1006.0,34.0,1421.0,26.3,40.9,1.3803
3179,21/07/2004,05.00.00,75.0,828.0,73.0,1562.0,23.3,50.1,1.41
3180,21/07/2004,06.00.00,84.0,751.0,76.0,1634.0,23.1,49.7,1.3863
3181,21/07/2004,07.00.00,160.0,562.0,102.0,1999.0,24.2,46.4,1.3834
3182,21/07/2004,08.00.00,286.0,471.0,140.0,2405.0,25.8,42.2,1.3774
3183,21/07/2004,09.00.00,212.0,576.0,150.0,1951.0,28.1,37.3,1.3922
3184,21/07/2004,10.00.00,279.0,545.0,194.0,2063.0,33.9,26.8,1.397
3185,21/07/2004,11.00.00,207.0,656.0,162.0,1770.0,38.0,17.2,1.1227
3186,21/07/2004,12.00.00,140.0,736.0,138.0,1571.0,38.9,15.9,1.0896
3187,21/07/2004,13.00.00,110.0,741.0,123.0,1561.0,40.4,15.0,1.1125
3188,21/07/2004,14.00.00,67.0,865.0,86.0,1421.0,40.1,15.2,1.1065
3189,21/07/2004,15.00.00,98.0,778.0,107.0,1537.0,42.0,14.2,1.1517
3190,21/07/2004,16.00.00,97.0,767.0,106.0,1532.0,42.7,14.4,1.2092
3191,21/07/2004,17.00.00,87.0,733.0,99.0,1576.0,41.6,14.5,1.1483
3192,21/07/2004,18.00.00,124.0,623.0,140.0,1813.0,39.6,18.8,1.3413
3193,21/07/2004,19.00.00,165.0,544.0,163.0,1998.0,36.1,25.5,1.4949
3194,21/07/2004,20.00.00,164.0,593.0,144.0,1914.0,33.3,29.9,1.5079
3195,21/07/2004,21.00.00,122.0,628.0,120.0,1837.0,31.2,33.2,1.4831
3196,21/07/2004,22.00.00,134.0,602.0,120.0,1917.0,30.1,35.8,1.5034
3197,21/07/2004,23.00.00,121.0,637.0,106.0,1839.0,28.9,39.1,1.537
3198,22/07/2004,00.00.00,112.0,627.0,95.0,1866.0,27.8,43.3,1.5929
3199,22/07/2004,01.00.00,62.0,713.0,70.0,1719.0,26.9,46.1,1.608
3200,22/07/2004,02.00.00,50.0,794.0,67.0,1580.0,26.4,47.1,1.5947
3201,22/07/2004,03.00.00,-200.0,842.0,-200.0,1545.0,25.2,51.4,1.621
