Date,Hour,CO_GT,NOx_GT,Day,Month
2004-07-03,18.0,1.2,80.0,Saturday,July
2004-07-03,19.0,1.4,81.0,Saturday,July
2004-07-03,20.0,1.1,59.0,Saturday,July
2004-07-03,21.0,1.5,90.0,Saturday,July
2004-07-03,22.0,2.0,122.0,Saturday,July
2004-07-03,23.0,1.9,120.0,Saturday,July
2004-07-04,0.0,2.2,126.0,Sunday,July
2004-07-04,1.0,1.1,68.0,Sunday,July
2004-07-04,2.0,1.1,65.0,Sunday,July
2004-07-04,4.0,0.6,38.0,Sunday,July
2004-07-04,5.0,0.6,31.0,Sunday,July
2004-07-04,6.0,0.6,40.0,Sunday,July
2004-07-04,7.0,0.6,36.0,Sunday,July
2004-07-04,8.0,1.1,64.0,Sunday,July
2004-07-04,9.0,1.0,56.0,Sunday,July
2004-07-04,10.0,1.0,56.0,Sunday,July
2004-07-04,11.0,1.0,43.0,Sunday,July
2004-07-04,12.0,0.8,40.0,Sunday,July
2004-07-04,13.0,0.7,34.0,Sunday,July
2004-07-04,14.0,0.4,28.0,Sunday,July
2004-07-04,15.0,0.5,32.0,Sunday,July
2004-07-04,16.0,0.6,39.0,Sunday,July
2004-07-04,17.0,0.7,52.0,Sunday,July
2004-07-04,18.0,0.9,60.0,Sunday,July
2004-07-04,19.0,1.6,104.0,Sunday,July
2004-07-04,20.0,1.6,102.0,Sunday,July
2004-07-04,21.0,1.7,120.0,Sunday,July
2004-07-04,22.0,1.3,89.0,Sunday,July
2004-07-04,23.0,1.9,121.0,Sunday,July
2004-07-05,0.0,1.5,107.0,Monday,July
2004-07-05,1.0,0.6,41.0,Monday,July
2004-07-05,2.0,0.4,34.0,Monday,July
2004-07-05,5.0,0.4,38.0,Monday,July
2004-07-05,6.0,0.7,59.0,Monday,July
2004-07-05,7.0,2.0,165.0,Monday,July
2004-07-05,8.0,3.9,287.0,Monday,July
2004-07-05,9.0,3.6,317.0,Monday,July
2004-07-05,10.0,3.2,330.0,Monday,July
2004-07-05,11.0,2.2,204.0,Monday,July
2004-07-05,12.0,2.2,189.0,Monday,July
2004-07-05,13.0,2.1,165.0,Monday,July
2004-07-05,14.0,1.8,139.0,Monday,July
2004-07-05,15.0,2.0,156.0,Monday,July
2004-07-05,16.0,1.8,130.0,Monday,July
2004-07-05,17.0,3.0,173.0,Monday,July
2004-07-05,18.0,4.3,302.0,Monday,July
2004-07-05,19.0,3.5,239.0,Monday,July
2004-07-05,20.0,2.5,139.0,Monday,July
2004-07-05,21.0,1.8,92.0,Monday,July
2004-07-05,22.0,1.9,104.0,Monday,July
2004-07-05,23.0,1.9,108.0,Monday,July
2004-07-06,0.0,1.9,107.0,Tuesday,July
2004-07-06,1.0,0.9,55.0,Tuesday,July
2004-07-06,2.0,0.7,43.0,Tuesday,July
2004-07-06,4.0,0.4,23.0,Tuesday,July
2004-07-06,5.0,0.7,65.0,Tuesday,July
2004-07-06,6.0,1.6,165.0,Tuesday,July
2004-07-06,7.0,3.8,274.0,Tuesday,July
2004-07-06,8.0,5.1,369.0,Tuesday,July
2004-07-06,9.0,3.4,308.0,Tuesday,July
2004-07-06,10.0,2.6,227.0,Tuesday,July
2004-07-06,11.0,2.2,178.0,Tuesday,July
2004-07-06,12.0,3.4,267.0,Tuesday,July
2004-07-06,13.0,3.4,278.0,Tuesday,July
2004-07-06,14.0,1.8,165.0,Tuesday,July
2004-07-06,15.0,2.0,172.0,Tuesday,July
2004-07-06,16.0,2.4,216.0,Tuesday,July
2004-07-06,17.0,3.8,306.0,Tuesday,July
2004-07-06,18.0,4.4,317.0,Tuesday,July
2004-07-06,19.0,3.9,251.0,Tuesday,July
2004-07-06,20.0,4.0,230.0,Tuesday,July
2004-07-06,21.0,2.5,154.0,Tuesday,July
2004-07-06,22.0,2.1,137.0,Tuesday,July
2004-07-06,23.0,2.4,133.0,Tuesday,July
2004-07-07,0.0,2.1,117.0,Wednesday,July
2004-07-07,1.0,1.6,106.0,Wednesday,July
2004-07-07,2.0,0.8,55.0,Wednesday,July
2004-07-07,4.0,0.4,27.0,Wednesday,July
2004-07-07,5.0,0.5,46.0,Wednesday,July
2004-07-07,6.0,1.3,144.0,Wednesday,July
2004-07-07,7.0,4.1,392.0,Wednesday,July
2004-07-07,8.0,4.1,358.0,Wednesday,July
2004-07-07,9.0,4.0,381.0,Wednesday,July
2004-07-07,10.0,2.2,261.0,Wednesday,July
2004-07-07,11.0,2.0,207.0,Wednesday,July
2004-07-07,12.0,2.0,155.0,Wednesday,July
2004-07-07,13.0,2.2,193.0,Wednesday,July
2004-07-07,14.0,2.2,195.0,Wednesday,July
2004-07-07,15.0,1.8,159.0,Wednesday,July
2004-07-07,16.0,1.8,120.0,Wednesday,July
2004-07-07,17.0,3.3,228.0,Wednesday,July
2004-07-07,18.0,4.3,348.0,Wednesday,July
2004-07-07,19.0,5.3,337.0,Wednesday,July
2004-07-07,20.0,4.3,282.0,Wednesday,July
2004-07-07,21.0,3.6,228.0,Wednesday,July
2004-07-07,22.0,2.4,168.0,Wednesday,July
2004-07-07,23.0,2.1,173.0,Wednesday,July
2004-07-08,0.0,1.2,87.0,Thursday,July
2004-07-08,1.0,0.9,65.0,Thursday,July
2004-07-08,2.0,0.6,43.0,Thursday,July
2004-07-08,5.0,0.6,66.0,Thursday,July
2004-07-08,6.0,0.6,57.0,Thursday,July
2004-07-08,7.0,2.2,231.0,Thursday,July
2004-07-08,8.0,3.2,219.0,Thursday,July
2004-07-08,9.0,3.0,288.0,Thursday,July
2004-07-08,10.0,2.7,312.0,Thursday,July
2004-07-08,11.0,3.2,361.0,Thursday,July
2004-07-08,12.0,1.4,147.0,Thursday,July
2004-07-08,13.0,1.3,111.0,Thursday,July
2004-07-08,14.0,1.4,98.0,Thursday,July
2004-07-08,15.0,2.1,156.0,Thursday,July
2004-07-08,16.0,2.4,213.0,Thursday,July
2004-07-08,17.0,3.1,250.0,Thursday,July
2004-07-08,18.0,3.5,253.0,Thursday,July
2004-07-08,19.0,5.1,317.0,Thursday,July
2004-07-08,20.0,4.5,309.0,Thursday,July
2004-07-08,21.0,2.9,201.0,Thursday,July
2004-07-08,22.0,2.6,173.0,Thursday,July
2004-07-08,23.0,2.7,156.0,Thursday,July
2004-07-09,0.0,3.2,190.0,Friday,July
2004-07-09,1.0,2.3,129.0,Friday,July
2004-07-09,2.0,1.0,65.0,Friday,July
2004-07-09,4.0,0.4,29.0,Friday,July
2004-07-09,5.0,0.6,58.0,Friday,July
2004-07-09,6.0,1.0,92.0,Friday,July
2004-07-09,7.0,2.9,228.0,Friday,July
2004-07-09,8.0,2.7,172.0,Friday,July
2004-07-09,9.0,1.8,154.0,Friday,July
2004-07-09,10.0,1.8,166.0,Friday,July
2004-07-09,11.0,1.7,149.0,Friday,July
2004-07-09,12.0,1.5,111.0,Friday,July
2004-07-09,13.0,1.7,145.0,Friday,July
2004-07-09,14.0,1.3,105.0,Friday,July
2004-07-09,15.0,1.5,113.0,Friday,July
2004-07-09,16.0,1.5,115.0,Friday,July
2004-07-09,17.0,2.3,202.0,Friday,July
2004-07-09,18.0,2.2,180.0,Friday,July
2004-07-09,19.0,2.8,190.0,Friday,July
2004-07-09,20.0,2.7,207.0,Friday,July
2004-07-09,21.0,1.7,113.0,Friday,July
2004-07-09,22.0,1.5,98.0,Friday,July
2004-07-09,23.0,2.3,152.0,Friday,July
2004-07-10,0.0,2.3,161.0,Saturday,July
2004-07-10,1.0,1.5,91.0,Saturday,July
2004-07-10,2.0,1.0,57.0,Saturday,July
2004-07-10,4.0,0.3,22.0,Saturday,July
2004-07-10,5.0,0.4,41.0,Saturday,July
2004-07-10,6.0,0.5,53.0,Saturday,July
2004-07-10,7.0,0.9,92.0,Saturday,July
2004-07-10,8.0,1.1,91.0,Saturday,July
2004-07-10,9.0,1.4,89.0,Saturday,July
2004-07-10,10.0,1.1,81.0,Saturday,July
2004-07-10,11.0,0.9,66.0,Saturday,July
2004-07-10,12.0,0.8,53.0,Saturday,July
2004-07-10,13.0,0.8,61.0,Saturday,July
2004-07-10,14.0,0.6,48.0,Saturday,July
2004-07-10,15.0,0.6,39.0,Saturday,July
2004-07-10,16.0,0.5,41.0,Saturday,July
2004-07-10,17.0,0.7,48.0,Saturday,July
2004-07-10,18.0,0.8,50.0,Saturday,July
2004-07-10,19.0,0.9,51.0,Saturday,July
2004-07-10,20.0,1.3,70.0,Saturday,July
2004-07-10,21.0,1.3,89.0,Saturday,July
2004-07-10,22.0,1.4,100.0,Saturday,July
2004-07-10,23.0,1.9,139.0,Saturday,July
2004-07-11,0.0,2.3,176.0,Sunday,July
2004-07-11,1.0,1.0,71.0,Sunday,July
2004-07-11,2.0,0.5,37.0,Sunday,July
2004-07-11,4.0,0.4,30.0,Sunday,July
2004-07-11,5.0,0.3,29.0,Sunday,July
2004-07-11,6.0,0.2,25.0,Sunday,July
2004-07-11,7.0,0.4,40.0,Sunday,July
2004-07-11,8.0,0.3,32.0,Sunday,July
2004-07-11,9.0,0.6,43.0,Sunday,July
2004-07-11,10.0,0.6,44.0,Sunday,July
2004-07-11,11.0,0.6,35.0,Sunday,July
2004-07-11,12.0,0.5,32.0,Sunday,July
2004-07-11,13.0,0.4,21.0,Sunday,July
2004-07-11,14.0,0.2,10.0,Sunday,July
2004-07-11,15.0,0.4,22.0,Sunday,July
2004-07-11,16.0,0.6,46.0,Sunday,July
2004-07-11,17.0,0.9,66.0,Sunday,July
2004-07-11,18.0,0.7,49.0,Sunday,July
2004-07-11,19.0,1.2,86.0,Sunday,July
2004-07-11,20.0,1.6,111.0,Sunday,July
2004-07-11,21.0,1.8,143.0,Sunday,July
2004-07-11,22.0,2.4,184.0,Sunday,July
2004-07-11,23.0,1.5,134.0,Sunday,July
2004-07-12,0.0,0.9,78.0,Monday,July
2004-07-12,1.0,0.8,50.0,Monday,July
2004-07-12,2.0,0.2,13.0,Monday,July
2004-07-12,5.0,0.5,43.0,Monday,July
2004-07-12,6.0,1.4,146.0,Monday,July
2004-07-12,7.0,3.3,333.0,Monday,July
2004-07-12,8.0,3.6,298.0,Monday,July
2004-07-12,9.0,1.7,178.0,Monday,July
2004-07-12,10.0,1.5,177.0,Monday,July
2004-07-12,11.0,1.6,172.0,Monday,July
2004-07-12,12.0,2.1,183.0,Monday,July
2004-07-12,13.0,2.1,164.0,Monday,July
2004-07-12,14.0,1.6,122.0,Monday,July
2004-07-12,15.0,1.3,105.0,Monday,July
2004-07-12,16.0,1.6,144.0,Monday,July
2004-07-12,17.0,3.1,220.0,Monday,July
2004-07-12,18.0,3.3,207.0,Monday,July
2004-07-12,19.0,3.4,210.0,Monday,July
2004-07-12,20.0,2.8,175.0,Monday,July
2004-07-12,21.0,1.5,117.0,Monday,July
2004-07-12,22.0,1.3,93.0,Monday,July
2004-07-12,23.0,1.6,118.0,Monday,July
2004-07-13,0.0,1.5,132.0,Tuesday,July
2004-07-13,1.0,1.0,88.0,Tuesday,July
2004-07-13,2.0,0.5,43.0,Tuesday,July
2004-07-13,4.0,0.6,44.0,Tuesday,July
2004-07-13,5.0,0.7,50.0,Tuesday,July
2004-07-13,6.0,1.3,101.0,Tuesday,July
2004-07-13,7.0,4.0,339.0,Tuesday,July
2004-07-13,8.0,5.0,379.0,Tuesday,July
2004-07-13,9.0,3.6,321.0,Tuesday,July
2004-07-13,10.0,2.8,272.0,Tuesday,July
2004-07-13,11.0,2.6,278.0,Tuesday,July
2004-07-13,12.0,2.7,253.0,Tuesday,July
2004-07-13,13.0,2.3,187.0,Tuesday,July
2004-07-13,14.0,2.0,149.0,Tuesday,July
2004-07-13,15.0,1.3,89.0,Tuesday,July
2004-07-13,16.0,1.7,124.0,Tuesday,July
2004-07-13,17.0,2.8,206.0,Tuesday,July
2004-07-13,18.0,3.8,241.0,Tuesday,July
2004-07-13,19.0,4.9,303.0,Tuesday,July
2004-07-13,20.0,4.3,294.0,Tuesday,July
2004-07-13,21.0,2.6,203.0,Tuesday,July
2004-07-13,22.0,2.4,176.0,Tuesday,July
2004-07-13,23.0,1.9,155.0,Tuesday,July
2004-07-14,0.0,1.4,108.0,Wednesday,July
2004-07-14,1.0,1.1,72.0,Wednesday,July
2004-07-14,2.0,0.9,65.0,Wednesday,July
2004-07-14,4.0,0.5,39.0,Wednesday,July
2004-07-14,5.0,0.8,79.0,Wednesday,July
2004-07-14,6.0,1.3,140.0,Wednesday,July
2004-07-14,7.0,4.7,427.0,Wednesday,July
2004-07-14,8.0,4.6,366.0,Wednesday,July
2004-07-14,9.0,3.7,311.0,Wednesday,July
2004-07-14,10.0,2.8,275.0,Wednesday,July
2004-07-14,11.0,1.8,195.0,Wednesday,July
2004-07-14,12.0,1.9,144.0,Wednesday,July
2004-07-14,13.0,2.0,162.0,Wednesday,July
2004-07-14,14.0,2.0,200.0,Wednesday,July
2004-07-14,15.0,2.1,176.0,Wednesday,July
2004-07-14,16.0,2.1,203.0,Wednesday,July
2004-07-14,17.0,3.2,237.0,Wednesday,July
2004-07-14,18.0,4.0,263.0,Wednesday,July
2004-07-14,19.0,4.6,300.0,Wednesday,July
2004-07-14,20.0,3.0,189.0,Wednesday,July
2004-07-14,21.0,2.9,185.0,Wednesday,July
2004-07-14,22.0,1.9,134.0,Wednesday,July
2004-07-14,23.0,1.4,96.0,Wednesday,July
2004-07-15,0.0,2.1,122.0,Thursday,July
2004-07-15,1.0,1.2,64.0,Thursday,July
2004-07-15,2.0,0.6,30.0,Thursday,July
2004-07-15,5.0,0.4,36.0,Thursday,July
2004-07-15,6.0,0.7,58.0,Thursday,July
2004-07-15,7.0,2.3,168.0,Thursday,July
2004-07-15,8.0,4.0,306.0,Thursday,July
2004-07-15,9.0,2.8,231.0,Thursday,July
2004-07-15,10.0,1.6,157.0,Thursday,July
2004-07-15,11.0,1.6,132.0,Thursday,July
2004-07-15,12.0,2.0,136.0,Thursday,July
2004-07-15,13.0,2.0,127.0,Thursday,July
2004-07-15,14.0,1.7,125.0,Thursday,July
2004-07-15,15.0,2.0,138.0,Thursday,July
2004-07-15,16.0,2.2,163.0,Thursday,July
2004-07-15,17.0,3.2,259.0,Thursday,July
2004-07-15,18.0,3.6,236.0,Thursday,July
2004-07-15,19.0,3.8,245.0,Thursday,July
2004-07-15,20.0,4.8,344.0,Thursday,July
2004-07-15,21.0,2.8,188.0,Thursday,July
2004-07-15,22.0,2.6,149.0,Thursday,July
2004-07-15,23.0,1.9,102.0,Thursday,July
2004-07-16,0.0,1.7,99.0,Friday,July
2004-07-16,1.0,1.0,48.0,Friday,July
2004-07-16,2.0,0.7,36.0,Friday,July
2004-07-16,4.0,0.4,30.0,Friday,July
2004-07-16,5.0,0.6,56.0,Friday,July
2004-07-16,6.0,0.7,51.0,Friday,July
2004-07-16,7.0,2.4,172.0,Friday,July
2004-07-16,8.0,4.4,316.0,Friday,July
2004-07-16,9.0,3.1,269.0,Friday,July
2004-07-16,10.0,2.0,196.0,Friday,July
2004-07-16,11.0,2.1,206.0,Friday,July
2004-07-16,12.0,2.1,156.0,Friday,July
2004-07-16,13.0,2.1,120.0,Friday,July
2004-07-16,14.0,2.2,161.0,Friday,July
2004-07-16,15.0,1.6,114.0,Friday,July
2004-07-16,16.0,2.4,191.0,Friday,July
2004-07-16,17.0,3.3,236.0,Friday,July
2004-07-16,18.0,4.0,287.0,Friday,July
2004-07-16,19.0,4.1,266.0,Friday,July
2004-07-16,20.0,4.2,274.0,Friday,July
2004-07-16,21.0,2.9,196.0,Friday,July
2004-07-16,22.0,2.3,144.0,Friday,July
2004-07-16,23.0,2.2,142.0,Friday,July
2004-07-17,0.0,2.1,124.0,Saturday,July
2004-07-17,1.0,1.6,93.0,Saturday,July
2004-07-17,2.0,1.2,71.0,Saturday,July
2004-07-17,4.0,0.9,56.0,Saturday,July
2004-07-17,5.0,0.6,46.0,Saturday,July
2004-07-17,6.0,0.7,51.0,Saturday,July
2004-07-17,7.0,1.3,83.0,Saturday,July
2004-07-17,8.0,2.0,175.0,Saturday,July
2004-07-17,9.0,1.9,148.0,Saturday,July
2004-07-17,10.0,2.2,167.0,Saturday,July
2004-07-17,11.0,1.9,120.0,Saturday,July
2004-07-17,12.0,1.5,78.0,Saturday,July
2004-07-17,13.0,1.4,76.0,Saturday,July
2004-07-17,14.0,1.0,45.0,Saturday,July
2004-07-17,15.0,1.0,54.0,Saturday,July
2004-07-17,16.0,1.4,70.0,Saturday,July
2004-07-17,17.0,1.6,87.0,Saturday,July
2004-07-17,18.0,1.6,69.0,Saturday,July
2004-07-17,19.0,2.1,95.0,Saturday,July
2004-07-17,20.0,2.0,107.0,Saturday,July
2004-07-17,21.0,1.9,88.0,Saturday,July
2004-07-17,22.0,2.3,100.0,Saturday,July
2004-07-17,23.0,2.4,125.0,Saturday,July
2004-07-18,0.0,2.2,132.0,Sunday,July
2004-07-18,1.0,1.2,57.0,Sunday,July
2004-07-18,2.0,1.1,46.0,Sunday,July
2004-07-18,5.0,0.6,33.0,Sunday,July
2004-07-18,6.0,0.7,50.0,Sunday,July
2004-07-18,7.0,0.4,39.0,Sunday,July
2004-07-18,8.0,0.6,84.0,Sunday,July
2004-07-18,9.0,0.9,93.0,Sunday,July
2004-07-18,10.0,0.9,82.0,Sunday,July
2004-07-18,11.0,0.8,73.0,Sunday,July
2004-07-18,12.0,0.4,43.0,Sunday,July
2004-07-18,13.0,0.3,39.0,Sunday,July
2004-07-18,14.0,0.1,27.0,Sunday,July
2004-07-18,15.0,0.5,46.0,Sunday,July
2004-07-18,16.0,0.4,53.0,Sunday,July
2004-07-18,17.0,0.3,38.0,Sunday,July
2004-07-18,18.0,0.4,39.0,Sunday,July
2004-07-18,19.0,0.6,49.0,Sunday,July
2004-07-18,20.0,0.8,68.0,Sunday,July
2004-07-18,21.0,1.2,102.0,Sunday,July
2004-07-18,22.0,1.6,123.0,Sunday,July
2004-07-18,23.0,1.2,106.0,Sunday,July
2004-07-19,0.0,0.5,66.0,Monday,July
2004-07-19,1.0,0.3,43.0,Monday,July
2004-07-19,2.0,0.1,33.0,Monday,July
2004-07-19,4.0,0.1,33.0,Monday,July
2004-07-19,5.0,0.3,75.0,Monday,July
2004-07-19,6.0,0.8,111.0,Monday,July
2004-07-19,7.0,2.3,250.0,Monday,July
2004-07-19,8.0,3.4,313.0,Monday,July
2004-07-19,9.0,2.5,263.0,Monday,July
2004-07-19,10.0,2.4,282.0,Monday,July
2004-07-19,11.0,2.1,226.0,Monday,July
2004-07-21,18.0,4.1,124.0,Wednesday,July
2004-07-21,19.0,3.8,165.0,Wednesday,July
2004-07-21,20.0,3.4,164.0,Wednesday,July
2004-07-21,21.0,2.9,122.0,Wednesday,July
2004-07-21,22.0,3.1,134.0,Wednesday,July
2004-07-21,23.0,3.5,121.0,Wednesday,July
2004-07-22,0.0,2.4,112.0,Thursday,July
2004-07-22,1.0,1.6,62.0,Thursday,July
2004-07-22,2.0,1.3,50.0,Thursday,July
2004-07-22,4.0,1.0,72.0,Thursday,July
2004-07-22,5.0,0.8,48.0,Thursday,July
2004-07-22,6.0,1.1,58.0,Thursday,July
2004-07-22,7.0,4.4,306.0,Thursday,July
2004-07-22,10.0,3.3,266.0,Thursday,July
2004-07-22,11.0,2.1,159.0,Thursday,July
2004-07-22,12.0,2.1,144.0,Thursday,July
2004-07-22,13.0,2.0,117.0,Thursday,July
2004-07-22,14.0,1.5,108.0,Thursday,July
2004-07-22,15.0,2.1,153.0,Thursday,July
2004-07-22,16.0,2.3,166.0,Thursday,July
2004-07-22,17.0,2.8,179.0,Thursday,July
2004-07-22,18.0,3.6,225.0,Thursday,July
2004-07-22,19.0,4.0,261.0,Thursday,July
2004-07-22,20.0,3.7,228.0,Thursday,July
2004-07-22,21.0,2.5,137.0,Thursday,July
2004-07-22,22.0,2.3,116.0,Thursday,July
2004-07-22,23.0,2.5,143.0,Thursday,July
2004-07-23,0.0,2.7,157.0,Friday,July
2004-07-23,1.0,1.3,72.0,Friday,July
2004-07-23,2.0,0.8,42.0,Friday,July
2004-07-23,4.0,0.5,34.0,Friday,July
2004-07-23,5.0,0.8,74.0,Friday,July
2004-07-23,6.0,1.0,75.0,Friday,July
2004-07-23,7.0,2.9,199.0,Friday,July
2004-07-23,8.0,3.8,262.0,Friday,July
2004-07-23,9.0,3.5,236.0,Friday,July
2004-07-23,10.0,2.4,186.0,Friday,July
2004-07-23,11.0,1.8,132.0,Friday,July
2004-07-23,12.0,2.1,140.0,Friday,July
2004-07-23,13.0,2.1,143.0,Friday,July
2004-07-23,14.0,1.5,99.0,Friday,July
2004-07-23,15.0,1.5,107.0,Friday,July
2004-07-23,16.0,1.8,130.0,Friday,July
2004-07-23,17.0,2.1,133.0,Friday,July
2004-07-23,18.0,3.0,188.0,Friday,July
2004-07-23,19.0,2.8,155.0,Friday,July
2004-07-23,20.0,2.5,154.0,Friday,July
2004-07-23,21.0,1.4,95.0,Friday,July
2004-07-23,22.0,1.7,110.0,Friday,July
2004-07-23,23.0,1.8,116.0,Friday,July
2004-07-24,0.0,2.4,153.0,Saturday,July
2004-07-24,1.0,1.9,111.0,Saturday,July
2004-07-24,2.0,1.4,79.0,Saturday,July
2004-07-24,4.0,0.7,47.0,Saturday,July
2004-07-24,5.0,0.8,61.0,Saturday,July
2004-07-24,6.0,0.7,56.0,Saturday,July
2004-07-24,7.0,1.0,69.0,Saturday,July
2004-07-24,8.0,1.7,109.0,Saturday,July
2004-07-24,9.0,1.9,111.0,Saturday,July
2004-07-24,10.0,2.3,150.0,Saturday,July
2004-07-24,11.0,1.7,87.0,Saturday,July
2004-07-24,12.0,1.3,64.0,Saturday,July
2004-07-24,13.0,1.2,47.0,Saturday,July
2004-07-24,14.0,0.8,34.0,Saturday,July
2004-07-24,15.0,0.9,37.0,Saturday,July
2004-07-24,16.0,1.1,49.0,Saturday,July
2004-07-24,17.0,1.2,54.0,Saturday,July
2004-07-24,18.0,1.3,70.0,Saturday,July
2004-07-24,19.0,1.4,76.0,Saturday,July
2004-07-24,20.0,1.2,59.0,Saturday,July
2004-07-24,21.0,0.9,44.0,Saturday,July
2004-07-24,22.0,1.1,47.0,Saturday,July
2004-07-24,23.0,1.5,71.0,Saturday,July
2004-07-25,0.0,1.7,90.0,Sunday,July
2004-07-25,1.0,0.9,45.0,Sunday,July
2004-07-25,2.0,0.7,44.0,Sunday,July
2004-07-25,5.0,0.3,10.0,Sunday,July
2004-07-25,6.0,0.4,19.0,Sunday,July
2004-07-25,7.0,0.4,20.0,Sunday,July
2004-07-25,8.0,0.5,30.0,Sunday,July
2004-07-25,9.0,0.5,24.0,Sunday,July
2004-07-25,10.0,0.7,35.0,Sunday,July
2004-07-25,11.0,0.9,48.0,Sunday,July
2004-07-25,12.0,0.8,41.0,Sunday,July
2004-07-25,13.0,0.8,37.0,Sunday,July
2004-07-25,14.0,0.7,32.0,Sunday,July
2004-07-25,15.0,0.8,43.0,Sunday,July
2004-07-25,16.0,0.7,28.0,Sunday,July
2004-07-25,17.0,0.8,38.0,Sunday,July
2004-07-25,18.0,1.2,72.0,Sunday,July
2004-07-25,19.0,1.6,89.0,Sunday,July
2004-07-25,20.0,1.6,103.0,Sunday,July
2004-07-25,21.0,1.5,77.0,Sunday,July
2004-07-25,22.0,1.5,84.0,Sunday,July
2004-07-25,23.0,1.5,82.0,Sunday,July
2004-07-26,0.0,1.5,81.0,Monday,July
2004-07-26,1.0,1.2,50.0,Monday,July
2004-07-26,2.0,0.8,30.0,Monday,July
2004-07-31,5.0,0.8,40.0,Saturday,July
2004-07-31,6.0,1.2,72.0,Saturday,July
2004-07-31,7.0,1.0,68.0,Saturday,July
2004-07-31,8.0,1.5,89.0,Saturday,July
2004-07-31,9.0,2.8,151.0,Saturday,July
2004-07-31,10.0,3.4,215.0,Saturday,July
2004-07-31,11.0,3.3,196.0,Saturday,July
2004-07-31,12.0,2.9,161.0,Saturday,July
2004-07-31,13.0,2.2,120.0,Saturday,July
2004-07-31,14.0,1.6,88.0,Saturday,July
2004-07-31,15.0,0.9,38.0,Saturday,July
2004-07-31,16.0,1.1,47.0,Saturday,July
2004-07-31,17.0,1.0,40.0,Saturday,July
2004-07-31,18.0,1.3,58.0,Saturday,July
2004-07-31,19.0,1.6,71.0,Saturday,July
2004-07-31,20.0,1.8,90.0,Saturday,July
2004-07-31,21.0,2.2,95.0,Saturday,July
2004-07-31,22.0,1.8,85.0,Saturday,July
2004-07-31,23.0,2.3,119.0,Saturday,July
2004-08-01,0.0,2.0,106.0,Sunday,August
2004-08-01,1.0,1.8,77.0,Sunday,August
2004-08-01,2.0,0.9,28.0,Sunday,August
2004-08-01,4.0,0.6,21.0,Sunday,August
2004-08-01,5.0,0.4,17.0,Sunday,August
2004-08-01,6.0,0.4,24.0,Sunday,August
2004-08-01,7.0,0.4,19.0,Sunday,August
2004-08-01,8.0,0.8,39.0,Sunday,August
2004-08-01,9.0,0.8,46.0,Sunday,August
2004-08-01,10.0,0.9,53.0,Sunday,August
2004-08-01,11.0,0.7,32.0,Sunday,August
2004-08-01,12.0,0.6,30.0,Sunday,August
2004-08-01,13.0,0.5,24.0,Sunday,August
2004-08-01,14.0,0.6,34.0,Sunday,August
2004-08-01,15.0,0.7,63.0,Sunday,August
2004-08-01,16.0,0.9,69.0,Sunday,August
2004-08-01,17.0,0.9,61.0,Sunday,August
2004-08-01,18.0,1.2,73.0,Sunday,August
2004-08-01,19.0,1.4,75.0,Sunday,August
2004-08-01,20.0,1.5,69.0,Sunday,August
2004-08-01,21.0,1.7,71.0,Sunday,August
2004-08-01,22.0,1.7,73.0,Sunday,August
2004-08-01,23.0,1.7,86.0,Sunday,August
2004-08-02,0.0,1.9,65.0,Monday,August
2004-08-02,1.0,1.2,74.0,Monday,August
2004-08-02,2.0,0.7,45.0,Monday,August
2004-08-02,4.0,0.2,2.0,Monday,August
2004-08-02,5.0,0.4,29.0,Monday,August
2004-08-02,6.0,0.8,42.0,Monday,August
2004-08-02,7.0,1.9,146.0,Monday,August
2004-08-02,9.0,1.9,163.0,Monday,August
2004-08-02,10.0,1.9,144.0,Monday,August
2004-08-02,11.0,1.9,125.0,Monday,August
2004-08-02,12.0,1.7,90.0,Monday,August
2004-08-02,13.0,1.4,76.0,Monday,August
2004-08-02,14.0,1.2,73.0,Monday,August
2004-08-02,15.0,1.4,73.0,Monday,August
2004-08-02,16.0,1.4,80.0,Monday,August
2004-08-02,17.0,1.9,121.0,Monday,August
2004-08-02,18.0,2.2,129.0,Monday,August
2004-08-02,19.0,1.9,103.0,Monday,August
2004-08-02,20.0,1.7,87.0,Monday,August
2004-08-02,21.0,1.2,58.0,Monday,August
2004-08-02,22.0,0.3,64.0,Monday,August
2004-08-02,23.0,0.1,58.0,Monday,August
2004-08-03,0.0,0.1,44.0,Tuesday,August
2004-08-06,5.0,0.7,65.0,Friday,August
2004-08-06,6.0,1.2,94.0,Friday,August
2004-08-06,7.0,2.3,205.0,Friday,August
2004-08-06,8.0,3.0,240.0,Friday,August
2004-08-06,9.0,2.9,237.0,Friday,August
2004-08-06,10.0,2.6,245.0,Friday,August
2004-08-06,11.0,2.6,206.0,Friday,August
2004-08-06,12.0,2.6,156.0,Friday,August
2004-08-06,13.0,2.1,126.0,Friday,August
2004-08-06,14.0,1.7,108.0,Friday,August
2004-08-06,15.0,1.9,102.0,Friday,August
2004-08-06,16.0,2.5,110.0,Friday,August
2004-08-06,17.0,1.1,57.0,Friday,August
2004-08-06,18.0,2.1,109.0,Friday,August
2004-08-06,19.0,2.6,151.0,Friday,August
2004-08-06,20.0,2.6,153.0,Friday,August
2004-08-06,21.0,1.7,103.0,Friday,August
2004-08-06,22.0,1.5,76.0,Friday,August
2004-08-06,23.0,1.8,93.0,Friday,August
2004-08-07,0.0,1.4,75.0,Saturday,August
